algorithm,function,dimension,operator,shapley_value,ci_lower,ci_upper,total_contribution,pct_contribution
PSO,sphere,10,topology_gbest,2.324667900794086,1.781784548144318,2.8675512534438536,30.518663002996114,7.617200991294625
PSO,sphere,30,velocity_constriction,41.104227835450565,37.933154281418574,44.27530138948256,109.00880656435568,37.7072542402194
PSO,sphere,30,position_update,41.104227835450565,37.933154281418574,44.27530138948256,109.00880656435568,37.7072542402194
PSO,sphere,30,topology_gbest,26.800350893454556,24.97948773364437,28.621214053264744,109.00880656435568,24.585491519561216
PSO,sphere,50,velocity_constriction,69.28486509614554,66.50053029338538,72.0691998989057,195.2012432361117,35.4940695804585
PSO,sphere,50,position_update,69.28486509614554,66.50053029338538,72.0691998989057,195.2012432361117,35.4940695804585
PSO,sphere,50,topology_gbest,56.63151304382057,53.82452829940454,59.438497788236596,195.2012432361117,29.01186083908296
PSO,rosenbrock,10,velocity_constriction,58989.20379608995,48111.72784033483,69866.67975184506,122424.6812964532,48.1840778929591
PSO,rosenbrock,10,position_update,58989.20379608995,48111.72784033483,69866.67975184506,122424.6812964532,48.1840778929591
PSO,rosenbrock,10,topology_gbest,4446.273704273318,2843.767268563094,6048.780139983542,122424.6812964532,3.631844214081799
PSO,rosenbrock,30,velocity_constriction,437993.869532628,366845.3055359045,509142.4335293515,1024668.8012697861,42.744920992017995
PSO,rosenbrock,30,position_update,437993.869532628,366845.3055359045,509142.4335293515,1024668.8012697861,42.744920992017995
PSO,rosenbrock,30,topology_gbest,148681.06220453017,130346.32134400123,167015.80306505912,1024668.8012697861,14.51015801596401
PSO,rosenbrock,50,velocity_constriction,971379.2625904756,878662.110283123,1064096.4148978281,2494303.5920274644,38.94390665576125
PSO,rosenbrock,50,position_update,971379.2625904756,878662.110283123,1064096.4148978281,2494303.5920274644,38.94390665576125
PSO,rosenbrock,50,topology_gbest,551545.0668465134,490488.5348273427,612601.5988656841,2494303.5920274644,22.11218668847751
PSO,rastrigin,10,velocity_constriction,23.670446356188567,20.710426922465675,26.630465789911458,52.11912379156437,45.41604814933534
PSO,rastrigin,10,position_update,23.670446356188567,20.710426922465675,26.630465789911458,52.11912379156437,45.41604814933534
PSO,rastrigin,10,topology_gbest,4.7782310791872264,3.461806858278809,6.094655300095644,52.11912379156437,9.167903701329294
PSO,rastrigin,30,velocity_constriction,42.76393745176736,37.74692902627463,47.780945877260095,107.60070171830034,39.7431771065246
PSO,rastrigin,30,position_update,42.76393745176736,37.74692902627463,47.780945877260095,107.60070171830034,39.7431771065246
PSO,rastrigin,30,topology_gbest,22.072826814765655,19.19289565559359,24.95275797393772,107.60070171830034,20.51364578695084
PSO,rastrigin,50,velocity_constriction,71.32425415998074,64.24544223706468,78.4030660828968,183.99218985580296,38.7648270374294
PSO,rastrigin,50,position_update,71.32425415998074,64.24544223706468,78.4030660828968,183.99218985580296,38.7648270374294
PSO,rastrigin,50,topology_gbest,41.34368153584145,35.18652647373847,47.50083659794443,183.99218985580296,22.47034592514118
PSO,schwefel,10,velocity_constriction,717.8508500249625,643.6373035320912,792.0643965178338,1555.5222301938402,46.148543305325056
PSO,schwefel,10,position_update,717.8508500249625,643.6373035320912,792.0643965178338,1555.5222301938402,46.148543305325056
PSO,schwefel,10,topology_gbest,119.82053014391566,83.12075230172098,156.52030798611034,1555.5222301938402,7.702913389349911
PSO,schwefel,30,velocity_constriction,1449.700918254446,1333.5077276735894,1565.8941088353024,3307.0900830322053,43.836148452455944
PSO,schwefel,30,position_update,1449.700918254446,1333.5077276735894,1565.8941088353024,3307.0900830322053,43.836148452455944
PSO,schwefel,30,topology_gbest,407.68824652331347,327.0525452334458,488.3239478131811,3307.0900830322053,12.32770309508812
PSO,schwefel,50,velocity_constriction,1905.1632795641199,1735.1653471268617,2075.161212001378,4338.647334449841,43.911457482074944
PSO,schwefel,50,position_update,1905.1632795641199,1735.1653471268617,2075.161212001378,4338.647334449841,43.911457482074944
PSO,schwefel,50,topology_gbest,528.3207753215924,408.52086844600825,648.1206821971765,4338.647334449841,12.177085035849904
PSO,ackley,10,velocity_constriction,2.3659988213028833,2.204982567782574,2.5270150748231925,5.750136149332796,41.14683130724507
PSO,ackley,10,position_update,2.3659988213028833,2.204982567782574,2.5270150748231925,5.750136149332796,41.14683130724507
PSO,ackley,10,topology_gbest,1.018138506727027,0.8519094025732243,1.1843676108808296,5.750136149332796,17.70633738550981
PSO,ackley,30,velocity_constriction,0.7756939685098391,0.7188943842366777,0.8324935527830004,2.2001412671925777,35.2565528439744
PSO,ackley,30,position_update,0.7756939685098391,0.7188943842366777,0.8324935527830004,2.2001412671925777,35.2565528439744
PSO,ackley,30,topology_gbest,0.6487533301729036,0.5935908552132886,0.7039158051325186,2.2001412671925777,29.486894312051394
PSO,ackley,50,velocity_constriction,0.5867428294616632,0.5446224068704175,0.6288632520529089,1.694500078214059,34.62630878601485
PSO,ackley,50,position_update,0.5867428294616632,0.5446224068704175,0.6288632520529089,1.694500078214059,34.62630878601485
PSO,ackley,50,topology_gbest,0.5210144192907326,0.4854684197729181,0.556560418808547,1.694500078214059,30.747382427970297
PSO,griewank,10,velocity_constriction,48.30184549747237,43.2814696387074,53.32222135623734,104.4436598838445,46.24679521111245
PSO,griewank,10,position_update,48.30184549747237,43.2814696387074,53.32222135623734,104.4436598838445,46.24679521111245
PSO,griewank,10,topology_gbest,7.839968888899758,5.976146015723158,9.703791762076358,104.4436598838445,7.506409577775104
PSO,griewank,30,velocity_constriction,141.12016679852027,130.2331499085502,152.00718368849036,374.2520362921048,37.70725423344807
PSO,griewank,30,position_update,141.12016679852027,130.2331499085502,152.00718368849036,374.2520362921048,37.70725423344807
PSO,griewank,30,topology_gbest,92.01170269506406,85.76026514261963,98.26314024750849,374.2520362921048,24.58549153310382
PSO,griewank,50,velocity_constriction,237.87070688831278,228.31145196550713,247.42996181111843,670.1702839374558,35.4940695804579
PSO,griewank,50,position_update,237.87070688831278,228.31145196550713,247.42996181111843,670.1702839374558,35.4940695804579
PSO,griewank,50,topology_gbest,194.42887016083003,184.79185283457005,204.06588748709,670.1702839374558,29.011860839084186
PSO,levy,10,velocity_constriction,13.262324862257724,11.988890704478479,14.53575902003697,29.305025508819895,45.25614508769556
PSO,levy,10,position_update,13.262324862257724,11.988890704478479,14.53575902003697,29.305025508819895,45.25614508769556
PSO,levy,10,topology_gbest,2.780375784304453,2.3568046684085266,3.2039469002003798,29.305025508819895,9.487709824608913
PSO,levy,30,velocity_constriction,50.89184871513695,46.218352331588214,55.56534509868569,129.82497227231192,39.20035400307247
PSO,levy,30,position_update,50.89184871513695,46.218352331588214,55.56534509868569,129.82497227231192,39.20035400307247
PSO,levy,30,topology_gbest,28.041274842038057,24.31671819741056,31.765831486665554,129.82497227231192,21.59929199385509
PSO,levy,50,velocity_constriction,81.81883813020151,74.6491091332647,88.98856712713832,232.8032392722149,35.14506000259362
PSO,levy,50,position_update,81.81883813020151,74.6491091332647,88.98856712713832,232.8032392722149,35.14506000259362
PSO,levy,50,topology_gbest,69.16556301181186,63.864200594809134,74.46692542881458,232.8032392722149,29.70987999481276
PSO,zakharov,10,velocity_constriction,940.5792035864326,-205.69247010232402,2086.8508772751893,1892.1497889271177,49.709553075063766
PSO,zakharov,10,position_update,940.5792035864326,-205.69247010232402,2086.8508772751893,1892.1497889271177,49.709553075063766
PSO,zakharov,10,topology_gbest,10.991381754251751,7.055686206447591,14.927077302055912,1892.1497889271177,0.5808938498724279
PSO,zakharov,30,velocity_constriction,194287994.2851762,77974263.01424257,310601725.5561098,388575968.65988976,50.00000256197812
PSO,zakharov,30,position_update,194287994.2851762,77974263.01424257,310601725.5561098,388575968.65988976,50.00000256197812
PSO,zakharov,30,topology_gbest,-19.910462795690968,-39.377235780984435,-0.44368981039749755,388575968.65988976,5.123956292088168e-06
PSO,zakharov,50,velocity_constriction,82323056387.51028,57087304053.57136,107558808721.44922,164646112714.83932,50.000000018275934
PSO,zakharov,50,position_update,82323056387.51028,57087304053.57136,107558808721.44922,164646112714.83932,50.000000018275934
PSO,zakharov,50,topology_gbest,-60.181300034871384,-90.43945694772933,-29.923143122013443,164646112714.83932,3.655191066618321e-08
PSO,dixon_price,10,velocity_constriction,36057.83044569748,29373.310963445983,42742.34992794898,73533.46111552838,49.03594893901029
PSO,dixon_price,10,position_update,36057.83044569748,29373.310963445983,42742.34992794898,73533.46111552838,49.03594893901029
PSO,dixon_price,10,topology_gbest,1417.8002241334266,1016.8689173107467,1818.7315309561063,73533.46111552838,1.9281021219794365
PSO,dixon_price,30,velocity_constriction,577603.361373366,522402.0573895371,632804.6653571948,1443137.2915973307,40.02414494701665
PSO,dixon_price,30,position_update,577603.361373366,522402.0573895371,632804.6653571948,1443137.2915973307,40.02414494701665
PSO,dixon_price,30,topology_gbest,287930.5688505988,253133.20286446085,322727.9348367368,1443137.2915973307,19.951710105966704
PSO,dixon_price,50,velocity_constriction,1667803.8749909534,1565465.1085015857,1770142.641480321,4569726.094652284,36.49680178736968
